Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation,group,yield_normalized
India,Wheat,2011,29886,25.16,55540.0,1083,2,0.06362420858914021
India,Wheat,2011,29886,26.84,55540.0,1083,2,0.06362420858914021
India,Wheat,2011,29886,24.5,55540.0,1083,2,0.06362420858914021
India,Wheat,2011,29886,27.02,55540.0,1083,2,0.06362420858914021
India,Wheat,2011,29886,27.02,55540.0,1083,2,0.06362420858914021
India,Wheat,2011,29886,25.64,55540.0,1083,2,0.06362420858914021
India,Wheat,2012,31775,25.86,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,27.03,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.21,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,24.37,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.04,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.82,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.89,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.94,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,28.02,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.39,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.88,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.45,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,24.37,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.33,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.89,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.98,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.3,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.65,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,25.09,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.89,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.89,52980.0,1083,2,0.06765243388827166
India,Wheat,2012,31775,26.09,52980.0,1083,2,0.06765243388827166
India,Wheat,2013,31538,26.69,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.61,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.1,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,25.44,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.61,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.37,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.71,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.37,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,28.85,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,25.94,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.84,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.12,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,25.44,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.11,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.71,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.79,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,25.85,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.14,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,25.98,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.44,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,27.44,45620.0,1083,2,0.06714703981950822
India,Wheat,2013,31538,26.99,45620.0,1083,2,0.06714703981950822
Indonesia,Cassava,1990,120691,25.37,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1990,120691,27.05,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1990,120691,27.11,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1990,120691,27.18,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1990,120691,26.79,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1990,120691,27.47,2432.0,2702,2,0.25726264071599625
Indonesia,Cassava,1991,120946,25.27,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1991,120946,27.04,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1991,120946,26.92,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1991,120946,27.05,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1991,120946,26.61,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1991,120946,27.21,3259.0,2702,2,0.2578064191444126
Indonesia,Cassava,1992,122220,25.17,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1992,122220,26.96,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1992,122220,27.01,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1992,122220,27.2,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1992,122220,26.72,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1992,122220,27.4,825.0,2702,2,0.2605231788220693
Indonesia,Cassava,1993,123323,25.46,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1993,123323,27.04,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1993,123323,26.9,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1993,123323,27.21,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1993,123323,26.88,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1993,123323,27.51,1597.0,2702,2,0.2628752870830232
Indonesia,Cassava,1994,115946,25.21,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1994,115946,27.12,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1994,115946,26.97,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1994,115946,27.34,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1994,115946,26.56,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1994,115946,27.18,1597.0,2702,2,0.2471440970186015
Indonesia,Cassava,1995,116605,25.46,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1995,116605,27.15,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1995,116605,27.08,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1995,116605,27.28,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1995,116605,26.74,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1995,116605,27.32,1597.0,2702,2,0.24854939107478338
Indonesia,Cassava,1996,120150,25.41,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1996,120150,27.07,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1996,120150,27.0,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1996,120150,27.2,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1996,120150,26.83,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1996,120150,27.53,1597.0,2702,2,0.25610897746198347
Indonesia,Cassava,1997,121718,25.52,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1997,121718,27.37,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1997,121718,27.26,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1997,121718,27.62,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1997,121718,26.83,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1997,121718,27.46,1597.0,2702,2,0.25945268168063784
Indonesia,Cassava,1998,121925,25.81,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1998,121925,27.58,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1998,121925,27.72,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1998,121925,27.77,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1998,121925,27.28,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1998,121925,27.9,1597.0,2702,2,0.25989410181664646
Indonesia,Cassava,1999,121763,25.26,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,1999,121763,27.01,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,1999,121763,26.82,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,1999,121763,27.17,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,1999,121763,26.62,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,1999,121763,27.32,1597.0,2702,2,0.2595486425797702
Indonesia,Cassava,2000,125305,25.46,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2000,125305,27.2,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2000,125305,27.1,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2000,125305,27.23,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2000,125305,26.77,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2000,125305,27.44,1597.0,2702,2,0.26710183157369477
Indonesia,Cassava,2001,129407,25.43,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2001,129407,27.13,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2001,129407,27.26,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2001,129407,27.32,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2001,129407,26.81,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2001,129407,27.52,1597.0,2702,2,0.2758492006457102
Indonesia,Cassava,2002,132491,25.64,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2002,132491,27.4,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2002,132491,27.5,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2002,132491,27.49,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2002,132491,27.01,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2002,132491,27.71,1597.0,2702,2,0.2824257209329105
Indonesia,Cassava,2004,154679,25.67,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2004,154679,27.42,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2004,154679,27.32,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2004,154679,27.57,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2004,154679,26.97,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2004,154679,27.69,1597.0,2702,2,0.32974084159841005
Indonesia,Cassava,2005,159224,25.59,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2005,159224,27.22,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2005,159224,27.48,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2005,159224,27.44,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2005,159224,27.11,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2005,159224,27.77,1597.0,2702,2,0.33943289241077235
Indonesia,Cassava,2006,162829,25.66,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2006,162829,27.39,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2006,162829,27.21,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2006,162829,27.55,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2006,162829,26.98,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2006,162829,27.55,1597.0,2702,2,0.3471204266634822
Indonesia,Cassava,2007,166362,25.5,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2007,166362,27.21,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2007,166362,27.14,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2007,166362,27.29,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2007,166362,26.88,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2007,166362,27.49,1597.0,2702,2,0.35465442347758036
Indonesia,Cassava,2008,180950,25.32,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2008,180950,26.97,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2008,180950,27.03,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2008,180950,27.18,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2008,180950,26.65,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2008,180950,27.34,1597.0,2702,2,0.3857628145118469
Indonesia,Cassava,2009,187461,25.54,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2009,187461,27.31,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2009,187461,27.3,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2009,187461,27.63,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2009,187461,26.98,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2009,187461,27.69,1597.0,2702,2,0.39964729038407815
Indonesia,Cassava,2010,202174,25.57,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2010,202174,27.25,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2010,202174,27.69,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2010,202174,27.46,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2010,202174,26.94,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2010,202174,27.55,1597.0,2702,2,0.43102223947149004
Indonesia,Cassava,2011,202955,25.38,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2011,202955,27.24,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2011,202955,27.19,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2011,202955,27.39,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2011,202955,26.63,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2011,202955,27.19,1597.0,2702,2,0.4326876941875417
Indonesia,Cassava,2012,214018,25.59,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2012,214018,27.36,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2012,214018,27.37,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2012,214018,27.49,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2012,214018,26.87,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2012,214018,27.48,1597.0,2702,2,0.45627914812311143
Indonesia,Cassava,2013,224601,25.48,1597.0,2702,2,0.4788470191346033
Indonesia,Cassava,2013,224601,27.37,1597.0,2702,2,0.4788470191346033
Indonesia,Cassava,2013,224601,27.88,1597.0,2702,2,0.4788470191346033
Indonesia,Cassava,2013,224601,27.34,1597.0,2702,2,0.4788470191346033
Indonesia,Cassava,2013,224601,26.72,1597.0,2702,2,0.4788470191346033
Indonesia,Cassava,2013,224601,27.3,1597.0,2702,2,0.4788470191346033
Indonesia,Maize,1990,21323,25.37,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1990,21323,27.05,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1990,21323,27.11,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1990,21323,27.18,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1990,21323,26.79,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1990,21323,27.47,2432.0,2702,2,0.04536391571647606
Indonesia,Maize,1991,21505,25.27,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1991,21505,27.04,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1991,21505,26.92,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1991,21505,27.05,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1991,21505,26.61,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1991,21505,27.21,3259.0,2702,2,0.045752024241855586
Indonesia,Maize,1992,22030,25.17,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1992,22030,26.96,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1992,22030,27.01,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1992,22030,27.2,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1992,22030,26.72,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1992,22030,27.4,825.0,2702,2,0.046871568065065754
Indonesia,Maize,1993,21975,25.46,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1993,21975,27.04,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1993,21975,26.9,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1993,21975,27.21,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1993,21975,26.88,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1993,21975,27.51,1597.0,2702,2,0.04675428252168183
Indonesia,Maize,1994,22091,25.21,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1994,22091,27.12,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1994,22091,26.97,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1994,22091,27.34,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1994,22091,26.56,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1994,22091,27.18,1597.0,2702,2,0.04700164839500065
Indonesia,Maize,1995,22580,25.46,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1995,22580,27.15,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1995,22580,27.08,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1995,22580,27.28,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1995,22580,26.74,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1995,22580,27.32,1597.0,2702,2,0.04804442349890498
Indonesia,Maize,1996,24862,25.41,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1996,24862,27.07,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1996,24862,27.0,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1996,24862,27.2,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1996,24862,26.83,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1996,24862,27.53,1597.0,2702,2,0.05291070731712518
Indonesia,Maize,1997,26141,25.52,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1997,26141,27.37,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1997,26141,27.26,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1997,26141,27.62,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1997,26141,26.83,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1997,26141,27.46,1597.0,2702,2,0.05563812931690767
Indonesia,Maize,1998,26526,25.81,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1998,26526,27.58,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1998,26526,27.72,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1998,26526,27.77,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1998,26526,27.28,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1998,26526,27.9,1597.0,2702,2,0.05645912812059513
Indonesia,Maize,1999,26629,25.26,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,1999,26629,27.01,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,1999,26629,26.82,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,1999,26629,27.17,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,1999,26629,26.62,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,1999,26629,27.32,1597.0,2702,2,0.05667877195638684
Indonesia,Maize,2000,27649,25.46,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2000,27649,27.2,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2000,27649,27.1,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2000,27649,27.23,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2000,27649,26.77,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2000,27649,27.44,1597.0,2702,2,0.05885388567005231
Indonesia,Maize,2001,28446,25.43,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2001,28446,27.13,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2001,28446,27.26,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2001,28446,27.32,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2001,28446,26.81,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2001,28446,27.52,1597.0,2702,2,0.0605534598169066
Indonesia,Maize,2002,30655,25.64,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2002,30655,27.4,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2002,30655,27.5,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2002,30655,27.49,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2002,30655,27.01,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2002,30655,27.71,1597.0,2702,2,0.06526407373208996
Indonesia,Maize,2004,33439,25.67,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2004,33439,27.42,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2004,33439,27.32,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2004,33439,27.57,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2004,33439,26.97,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2004,33439,27.69,1597.0,2702,2,0.0712008546917416
Indonesia,Maize,2005,34539,25.59,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2005,34539,27.22,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2005,34539,27.48,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2005,34539,27.44,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2005,34539,27.11,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2005,34539,27.77,1597.0,2702,2,0.07354656555942006
Indonesia,Maize,2006,34699,25.66,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2006,34699,27.39,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2006,34699,27.21,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2006,34699,27.55,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2006,34699,26.98,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2006,34699,27.55,1597.0,2702,2,0.07388775986744602
Indonesia,Maize,2007,36601,25.5,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2007,36601,27.21,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2007,36601,27.14,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2007,36601,27.29,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2007,36601,26.88,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2007,36601,27.49,1597.0,2702,2,0.07794370720410457
Indonesia,Maize,2008,40776,25.32,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2008,40776,26.97,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2008,40776,27.03,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2008,40776,27.18,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2008,40776,26.65,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2008,40776,27.34,1597.0,2702,2,0.08684674617915687
Indonesia,Maize,2009,42372,25.54,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2009,42372,27.31,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2009,42372,27.3,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2009,42372,27.63,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2009,42372,26.98,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2009,42372,27.69,1597.0,2702,2,0.09025015940171578
Indonesia,Maize,2010,44359,25.57,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2010,44359,27.25,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2010,44359,27.69,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2010,44359,27.46,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2010,44359,26.94,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2010,44359,27.55,1597.0,2702,2,0.09448736621451313
Indonesia,Maize,2011,45652,25.38,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2011,45652,27.24,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2011,45652,27.19,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2011,45652,27.39,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2011,45652,26.63,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2011,45652,27.19,1597.0,2702,2,0.09724464271624789
Indonesia,Maize,2012,48987,25.59,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2012,48987,27.36,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2012,48987,27.37,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2012,48987,27.49,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2012,48987,26.87,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2012,48987,27.48,1597.0,2702,2,0.10435641157416392
Indonesia,Maize,2013,48441,25.48,1597.0,2702,2,0.10319208599802533
Indonesia,Maize,2013,48441,27.37,1597.0,2702,2,0.10319208599802533
Indonesia,Maize,2013,48441,27.88,1597.0,2702,2,0.10319208599802533
Indonesia,Maize,2013,48441,27.34,1597.0,2702,2,0.10319208599802533
Indonesia,Maize,2013,48441,26.72,1597.0,2702,2,0.10319208599802533
Indonesia,Maize,2013,48441,27.3,1597.0,2702,2,0.10319208599802533
Indonesia,Potatoes,1990,141637,25.37,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1990,141637,27.05,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1990,141637,27.11,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1990,141637,27.18,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1990,141637,26.79,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1990,141637,27.47,2432.0,2702,2,0.3019292405654443
Indonesia,Potatoes,1991,132721,25.27,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1991,132721,27.04,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1991,132721,26.92,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1991,132721,27.05,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1991,132721,26.61,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1991,132721,27.21,3259.0,2702,2,0.2829161877506978
Indonesia,Potatoes,1992,143819,25.17,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1992,143819,26.96,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1992,143819,27.01,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1992,143819,27.2,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1992,143819,26.72,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1992,143819,27.4,825.0,2702,2,0.30658227794114823
Indonesia,Potatoes,1993,158338,25.46,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1993,158338,27.04,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1993,158338,26.9,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1993,158338,27.21,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1993,158338,26.88,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1993,158338,27.51,1597.0,2702,2,0.3375435289300786
Indonesia,Potatoes,1994,156474,25.21,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1994,156474,27.12,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1994,156474,26.97,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1994,156474,27.34,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1994,156474,26.56,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1994,156474,27.18,1597.0,2702,2,0.3335686152415762
Indonesia,Potatoes,1995,165939,25.46,1597.0,2702,2,0.3537523910257367
